kind,old_code,new_code,status,source_name,target_name,source_unit,target_unit,match_score,reason
Material,4832155,7056557,名称单位匹配,太阳能电池板桁架 斜杆,太阳能电池板桁架 斜杆,10m,10m,100,
Material,4832156,7056579,名称单位匹配,太阳能电池板桁架 横杆,太阳能电池板桁架 横杆,10m,10m,100,
Material,4832157,7056601,名称单位匹配,太阳能电池板桁架 辅杆,太阳能电池板桁架 辅杆,10m,10m,100,
Material,4832158,7056623,名称单位匹配,太阳能电池板桁架 连接螺栓,太阳能电池板桁架 连接螺栓,百套,百套,100,
Material,4833110,7056645,名称单位匹配,滑轮及托架,滑轮及托架,套,套,100,
Material,4833510,7056667,名称单位匹配,三级隔离开关托架 ∠63×6×2200,三级隔离开关托架 ∠63×6×2200,副,副,100,
Material,4834010,7056689,名称单位匹配,Ｍ形抱铁(Ⅰ) 5×60×270,Ｍ形抱铁(Ⅰ) 5×60×270,件,件,100,
Material,4834011,7056711,名称单位匹配,Ｍ形抱铁(Ⅱ) 5×60×280,Ｍ形抱铁(Ⅱ) 5×60×280,件,件,100,
Material,4834012,7056733,名称单位匹配,Ｍ形抱铁(Ⅲ) 5×60×290,Ｍ形抱铁(Ⅲ) 5×60×290,件,件,100,
Material,4834013,7056755,名称单位匹配,Ｍ形抱铁(Ⅳ) 5×60×310,Ｍ形抱铁(Ⅳ) 5×60×310,件,件,100,
Material,4835017,7056953,名称单位匹配,斜撑 ∠63×6×620,斜撑 ∠63×6×620,根,根,100,
Material,4835020,7057019,名称单位匹配,斜撑 ∠75×8×620,斜撑 ∠75×8×620,根,根,100,
Material,4835021,7057041,名称单位匹配,支持变压器斜撑 ∠50×5×1980,支持变压器斜撑 ∠50×5×1980,根,根,100,
Material,4835023,7057063,名称单位匹配,角钢架斜撑 ∠50×5×1214,角钢架斜撑 ∠50×5×1214,根,根,100,
Material,4835112,7057129,名称匹配单位不同,拉板 扁钢4×40×270,拉板 扁钢4×40×270,根,块,100,
Material,4835115,7057195,名称单位匹配,拉板 扁钢5×50×160,拉板 扁钢5×50×160,块,块,100,
Material,4835116,7057217,名称单位匹配,拉板 扁钢6×60×507,拉板 扁钢6×60×507,块,块,100,
Material,4835118,7057239,名称单位匹配,拉板 扁钢6×60×614,拉板 扁钢6×60×614,块,块,100,
Material,4835150,7057261,名称单位匹配,二孔曲拉板(Ⅰ) 扁钢4×40×250,二孔曲拉板(Ⅰ) 扁钢4×40×250,根,根,100,
Material,4835210,7057305,规范化名称匹配,镀锌拉板 扁钢4×40×200～350,镀锌拉板 扁钢4×40×(200～350),块,块,98,
Material,4835211,7057327,名称单位匹配,镀锌拉板 扁钢5×50×334,镀锌拉板 扁钢5×50×334,块,块,100,
Material,4835213,7057371,名称单位匹配,镀锌曲形拉板 扁钢6×50×380,镀锌曲形拉板 扁钢6×50×380,块,块,100,
Material,4835216,7057415,名称单位匹配,拉紧装置(Ⅰ),拉紧装置(Ⅰ),套,套,100,
Material,4835314,7057547,名称单位匹配,隔离开关托架撑角 ∠50×5×1096,隔离开关托架撑角 ∠50×5×1096,根,根,100,
Material,4835318,7057591,名称单位匹配,钢管固定卡子 M10,钢管固定卡子 M10,个,个,100,
Material,4835319,7057613,名称单位匹配,投光灯安装底板 8×300×300,投光灯安装底板 8×300×300,块,块,100,
Material,4835320,7057635,名称单位匹配,支座 ∠50×5×350,支座 ∠50×5×350,个,个,100,
Material,4835322,7057657,名称单位匹配,托架 ∠50×5×2100,托架 ∠50×5×2100,个,个,100,
Material,4835328,7057679,名称单位匹配,吊灯卡板,吊灯卡板,块,块,100,
Material,4835330,7057701,名称单位匹配,支架 ∠63×6×120,支架 ∠63×6×120,个,个,100,
Material,4835331,7057723,名称单位匹配,支架立柱 ∠50×5×250,支架立柱 ∠50×5×250,根,根,100,
Material,4835336,7057855,名称单位匹配,变压器支撑架 ∠50×5×1170,变压器支撑架 ∠50×5×1170,根,根,100,
Material,4835339,7057899,名称单位匹配,角钢架主材 ∠63×6×1200,角钢架主材 ∠63×6×1200,根,根,100,
Material,4835342,7057943,名称单位匹配,角钢架主材 ∠63×6×1600,角钢架主材 ∠63×6×1600,根,根,100,
Material,4835345,7058075,名称单位匹配,垫铁 ∠63×6×50,垫铁 ∠63×6×50,块,块,100,
Material,4835346,7057745,名称单位匹配,油开关支架,油开关支架,套,套,100,
Material,4835347,6065293,名称单位匹配,避雷线固定支架,避雷线固定支架,套,套,100,
Material,4835348,7058009,名称匹配单位不同,三极隔离开关操作杆卡箍,三极隔离开关操作杆卡箍,套,个,100,
Material,4835349,7058053,规范化名称匹配单位不同,隔离开关传动杆 Φ25×9m,隔离开关传动杆 φ25×9m,套,个,98,
Material,4835414,7058163,名称单位匹配,母线卡板 扁钢5×30,母线卡板 扁钢5×30,块,块,100,
Material,4835416,7058207,名称单位匹配,镀锌横担拉板 扁钢6×50×1790,镀锌横担拉板 扁钢6×50×1790,块,块,100,
Material,4835420,7058229,名称单位匹配,支架 扁钢5×50×177,支架 扁钢5×50×177,个,个,100,
Material,4835421,7058251,名称单位匹配,吊灯安装板 扁钢8×130×200,吊灯安装板 扁钢8×130×200,块,块,100,
Material,4835422,7058273,名称单位匹配,Ｕ形垫板 扁钢4×40×230,Ｕ形垫板 扁钢4×40×230,块,块,100,
Material,4835424,7058295,名称单位匹配,三孔连板 扁钢6×50×810,三孔连板 扁钢6×50×810,块,块,100,
Material,4835426,7058317,名称单位匹配,五孔连板(Ⅱ) 6×60×575,五孔连板(Ⅱ) 6×60×575,根,根,100,
Material,4835427,7058339,名称单位匹配,五孔连板(Ⅳ) 6×60×595,五孔连板(Ⅳ) 6×60×595,根,根,100,
Material,4835429,7058361,名称单位匹配,底板 扁钢4×50×310,底板 扁钢4×50×310,根,根,100,
Material,4835432,7058383,名称单位匹配,连板 扁钢6×60×575,连板 扁钢6×60×575,块,块,100,
Material,4835433,7058405,名称单位匹配,弯板 扁钢6×60×205,弯板 扁钢6×60×205,块,块,100,
Material,4835440,7058493,名称单位匹配,高压三线横担撑角 扁钢6×50×1100,高压三线横担撑角 扁钢6×50×1100,根,根,100,
Material,4835442,7058515,名称单位匹配,撑角 扁钢6×50×900,撑角 扁钢6×50×900,根,根,100,
Material,4835443,7058537,名称单位匹配,拉板 扁钢6×40×300,拉板 扁钢6×40×300,块,块,100,
Material,4835444,7058559,名称单位匹配,吊杆 扁钢3×50×3420,吊杆 扁钢3×50×3420,根,根,100,
Material,4835445,7058581,规范化名称匹配,吊杆 扁钢4×50×1180～1210,吊杆 扁钢4×50×(1180～1210),根,根,98,
Material,4835446,7058603,名称单位匹配,吊杆 扁钢4×50×1705,吊杆 扁钢4×50×1705,根,根,100,
Material,4835447,7058625,名称单位匹配,吊杆 扁钢4×50×1870,吊杆 扁钢4×50×1870,根,根,100,
Material,4835448,7058647,名称单位匹配,吊杆 扁钢4×50×3340,吊杆 扁钢4×50×3340,根,根,100,
Material,4836110,7058669,相似名称匹配,电抗器台架槽钢 #12×4000,电抗器台架槽钢 12×4000,根,根,100,自动采用唯一高相似候选
Material,4836111,7058691,相似名称匹配,电抗器固定槽钢 #8×640,电抗器固定槽钢 8×640,根,根,99,自动采用唯一高相似候选
Material,4836112,7058713,相似名称匹配,电抗器顶桩槽钢 #10×450,电抗器顶桩槽钢 10×450,根,根,99,自动采用唯一高相似候选
Material,4837510,7051431,规范化名称匹配,台板(一) 钢板3×465×485,台板(一) 钢板 3×465×485,块,块,98,
Material,4837511,7051453,名称单位匹配,台板(二) 钢板,台板(二) 钢板,块,块,100,
Material,4837512,7051475,名称单位匹配,台板(三) 钢板,台板(三) 钢板,块,块,100,
Material,4837517,7051519,名称单位匹配,接线盒盖板,接线盒盖板,块,块,100,
Material,4838010,1063351,名称匹配单位不同,地脚螺栓 M8×100,地脚螺栓 M8×100,个,根,100,
Material,4838013,1063451,名称单位匹配,地脚螺栓 M12×140,地脚螺栓 M12×140,根,根,100,
Material,4838014,1063501,名称单位匹配,地脚螺栓 M12×160,地脚螺栓 M12×160,根,根,100,
Material,4838016,1063551,名称单位匹配,地脚螺栓 M24×950,地脚螺栓 M24×950,根,根,100,
Material,4839011,1063651,名称单位匹配,地脚螺栓带帽 M10×120,地脚螺栓带帽 M10×120,套,套,100,
Material,4839016,1063751,名称单位匹配,地脚螺栓带帽 M12×130,地脚螺栓带帽 M12×130,套,套,100,
Material,4839017,1063801,名称单位匹配,地脚螺栓带帽 M12×150,地脚螺栓带帽 M12×150,套,套,100,
Material,4839018,1063851,名称单位匹配,地脚螺栓带帽 M12×180,地脚螺栓带帽 M12×180,套,套,100,
Material,4839022,1064051,名称单位匹配,地脚螺栓带帽 M18×65,地脚螺栓带帽 M18×65,套,套,100,
Material,4839024,1064151,名称单位匹配,地脚螺栓带帽 M22×250,地脚螺栓带帽 M22×250,套,套,100,
Material,4839025,1064201,名称单位匹配,地脚螺栓带帽 M24×300,地脚螺栓带帽 M24×300,套,套,100,
Material,4839026,1064251,名称单位匹配,地脚螺栓带帽 M24×852,地脚螺栓带帽 M24×852,套,套,100,
Material,4839027,1064301,名称单位匹配,地脚螺栓带帽 M24×1580,地脚螺栓带帽 M24×1580,套,套,100,
Material,4840011,1064451,名称单位匹配,Ｕ形螺栓 混施-03,Ｕ形螺栓 混施-03,套,套,100,
Material,4840014,1064501,名称单位匹配,Ｕ形螺栓 U-1600,Ｕ形螺栓 U-1600,个,个,100,
Material,4840015,1064551,人工审核使用best_candidate,Ｕ形螺丝 U-1880 L=110,Ｕ形螺栓 U-1880,个,个,100,1=使用best_candidate
Material,4841010,1064651,名称匹配单位不同,Ｕ形螺栓带帽,Ｕ形螺栓带帽,套,kg,100,
Material,4841013,1064901,名称单位匹配,Ｕ形螺栓带帽 R120,Ｕ形螺栓带帽 R120,套,套,100,
Material,4841016,1064701,名称单位匹配,Ｕ形螺栓带帽 M8,Ｕ形螺栓带帽 M8,套,套,100,
Material,4841019,1064801,人工审核使用best_candidate,Ｕ形螺栓带帽 M16,Ｕ形螺栓带帽 M16×290,套,套,100,1=使用best_candidate
Material,4842012,3048217,名称单位匹配,吊环(乙) 5×40,吊环(乙) 5×40,个,个,100,
Material,4842013,8065657,名称单位匹配,心形环,心形环,个,个,100,
Material,4842015,7058779,名称单位匹配,杆顶支座(Ⅰ),杆顶支座(Ⅰ),个,个,100,
Material,4842016,7058801,名称单位匹配,杆顶支座(Ⅲ) ∠75×8,杆顶支座(Ⅲ) ∠75×8,个,个,100,
Material,4842019,7058845,名称匹配单位不同,母线衬垫 JG,母线衬垫 JG,套,个,100,
Material,4842020,7058867,名称单位匹配,铁梯底座,铁梯底座,副,副,100,
Material,4842127,7057283,名称单位匹配,镀锌铁拉板,镀锌铁拉板,块,块,100,
Material,4842130,7052861,人工审核使用best_candidate,防震锤 FD-1,防振锤 FD-1,个,个,100,1=使用best_candidate
Material,4842131,7052883,人工审核使用best_candidate,防震锤 FD-2,防振锤 FD-2,个,个,100,1=使用best_candidate
Material,4842134,7059043,名称单位匹配,轴连接套,轴连接套,个,个,100,
Material,4842135,7059065,名称单位匹配,轴臂,轴臂,个,个,100,
Material,4842139,7059087,名称单位匹配,弹力Ｗ形垫铁,弹力Ｗ形垫铁,个,个,100,
Material,4842140,1015591,名称单位匹配,镀锌铁件,镀锌铁件,kg,kg,100,
Material,4842143,1143927,名称单位匹配,胶木板 δ=20,胶木板 δ=20,m2,m2,100,
Material,4842147,6067057,规范化名称匹配,铜包钢接地棒  1.5m,铜包钢接地棒 1.5m,根,根,98,
Material,4842148,6067155,名称单位匹配,石墨接地棒,石墨接地棒,根,根,100,
Material,4844051,7026301,名称单位匹配,可折式灯柱,可折式灯柱,套,套,100,
Material,4900011,7047291,名称单位匹配,自粘性橡胶带 0.22×25,自粘性橡胶带 0.22×25,卷,卷,100,
Material,4900014,7047561,名称单位匹配,白纱带 宽20 长20m,白纱带 宽20 长20m,卷,卷,100,
Material,4900015,7047696,名称单位匹配,白纱带 宽20 长50m,白纱带 宽20 长50m,卷,卷,100,
Material,4900016,7047831,名称单位匹配,黑胶布 宽20 长20m,黑胶布 宽20 长20m,卷,卷,100,
Material,4900017,7047966,名称单位匹配,黑胶布 宽20 长30m,黑胶布 宽20 长30m,卷,卷,100,
Material,4900020,7048236,名称单位匹配,黄漆布带 宽20 长40m,黄漆布带 宽20 长40m,卷,卷,100,
Material,4900021,7048371,名称单位匹配,黄蜡带 宽20 长40m,黄蜡带 宽20 长40m,卷,卷,100,
Material,4900022,7048506,名称单位匹配,塑料绝缘胶粘带 三色,塑料绝缘胶粘带 三色,卷,卷,100,
Material,4900026,7048641,名称单位匹配,聚氯乙烯带 2.23×25,聚氯乙烯带 2.23×25,kg,kg,100,
Material,4900027,7048776,名称单位匹配,塑料胶布带 宽20 长50m,塑料胶布带 宽20 长50m,卷,卷,100,
Material,4900101,7049181,名称单位匹配,电力复合脂 一级,电力复合脂 一级,kg,kg,100,
Material,4900121,8068521,名称单位匹配,刚性悬挂接触线保护油脂,刚性悬挂接触线保护油脂,kg,kg,100,
Material,4900201,1207426,名称单位匹配,有机堵料,有机堵料,kg,kg,100,
Material,4900221,1207561,名称单位匹配,无机堵料,无机堵料,kg,kg,100,
Material,5100009,1065051,名称单位匹配,基础螺栓,基础螺栓,kg,kg,100,
Material,5100181,1065251,名称单位匹配,Г形螺栓 M20×330,Г形螺栓 M20×330,套,套,100,
Material,5100183,1065101,人工审核使用best_candidate,镀锌基础螺栓 Q345(16Mn),镀锌基础螺栓 Q345,kg,kg,100,1=使用best_candidate
Material,5100194,1065151,名称单位匹配,防盗螺栓 M16,防盗螺栓 M16,套,套,100,
Material,5100246,8065665,规范化名称匹配单位不同,锚板拉杆 Φ25×4050 双环 电化1600-09,锚板拉杆 φ25×4050 双环 电化1600-09,套,个,98,
Material,5200333,8040651,名称单位匹配,横腹杆式预应力混凝土支柱 H93/9.2+3.0,横腹杆式预应力混凝土支柱 H93/9.2+3.0,根,根,100,
Material,5200343,8041236,名称单位匹配,横腹杆式预应力混凝土支柱 H170/12+3.5,横腹杆式预应力混凝土支柱 H170/12+3.5,根,根,100,
Material,5200697,8043121,规范化名称匹配,环形等径预应力混凝土接触网支柱 Φ350 100/11+3,环形等径预应力混凝土接触网支柱 φ350 100/11+3,根,根,98,
Material,5200802,8044616,名称单位匹配,混凝土柱横卧板 Ⅱ型,混凝土柱横卧板 Ⅱ型,块,块,100,
Material,5200806,8044681,名称单位匹配,混凝土柱横卧板 Ⅲ型,混凝土柱横卧板 Ⅲ型,块,块,100,
Material,5200807,8044746,名称单位匹配,混凝土柱横卧板 Ⅳ型,混凝土柱横卧板 Ⅳ型,块,块,100,
Material,5200817,8045136,规范化名称匹配,Φ350圆柱卡盘 KP12,φ350圆柱卡盘 KP12,块,块,98,
Material,5200819,8045266,规范化名称匹配,Φ350圆柱卡盘 KP16,φ350圆柱卡盘 KP16,块,块,98,
Material,5200820,8045331,规范化名称匹配,Φ350圆柱卡盘 KP18,φ350圆柱卡盘 KP18,块,块,98,
Material,5200832,8045396,规范化名称匹配,Φ350圆柱底板 DP6,φ350圆柱底板 DP6,块,块,98,
Material,5200841,8045526,名称单位匹配,混凝土柱锚板 1000×500×150,混凝土柱锚板 1000×500×150,块,块,100,
Material,5200851,8045461,名称单位匹配,圆柱拉线盘 1400×700×140,圆柱拉线盘 1400×700×140,块,块,100,
Material,5300204,8045786,名称单位匹配,镀锌普通钢柱 G150/13 Q235,镀锌普通钢柱 G150/13 Q235,根,根,100,
Material,5300352,8046306,名称单位匹配,镀锌硬横梁钢柱 YG70/9.5 Q235,镀锌硬横梁钢柱 YG70/9.5 Q235,根,根,100,
Material,5300380,5040256,名称单位匹配,镀锌角钢铁塔,镀锌角钢铁塔,t,t,100,
Material,5300381,8050001,人工审核使用best_candidate,镀锌角钢钢柱、硬横梁 (Q235),钢管硬横梁 Q235,t,t,100,1=使用best_candidate
Material,5300382,8049621,人工审核使用best_candidate,镀锌角钢桥钢柱、接腿、支架 (Q235),格构式桥钢柱/接腿/支架 Q235,t,t,100,1=使用best_candidate
Material,5300383,8047151,人工审核使用best_candidate,镀锌钢管柱 焊接 (Q235),镀锌H形钢柱 Q235,t,t,100,1=使用best_candidate
Material,5300384,8062649,名称单位匹配,大限界底座框架、柜架,大限界底座框架、柜架,t,t,100,
Material,5300385,8047151,人工审核使用best_candidate,镀锌钢管柱 无缝( Q235),镀锌H形钢柱 Q235,t,t,100,1=使用best_candidate
Material,5300386,5300386,2024缺失，补充,镀锌三角钢管硬横梁  ( Q235),镀锌三角钢管硬横梁  ( Q235),t,t,0,无可靠唯一相似候选，按补充处理
Material,5300392,1012991,人工审核使用best_candidate,H型钢柱Q235(镀锌),H型钢 Q235-B,t,kg,100,1=使用best_candidate
Material,5311283,8053145,名称单位匹配,钢管硬横梁吊柱 V-52-2500,钢管硬横梁吊柱 V-52-2500,根,根,100,
Material,5322041,8051573,人工审核使用best_candidate,架构钢柱、横梁及支架等 Q345,架构钢柱/横梁及支架 Q355,t,t,100,1=使用best_candidate
Material,5322054,1013225,人工审核使用best_candidate,声屏障H形钢立柱,声屏障H型钢立柱 Q235B,t,t,100,1=使用best_candidate
Material,5400501,8060593,名称单位匹配,底座抱箍 JL28(Y),底座抱箍 JL28(Y),套,套,100,
Material,5400502,8060417,名称单位匹配,螺栓销 JL28-03(18×70),螺栓销 JL28-03(18×70),件,件,100,
Material,5400516,8062729,名称匹配单位不同,隧内单腕臂上(或下)底座 ZG270-500,隧内单腕臂上(或下)底座 ZG270-500,套,件,100,
Material,5400538,8064921,名称匹配单位不同,定位绳弹性张力补偿器,定位绳弹性张力补偿器,套,件,100,
Material,5400702,8065873,名称匹配单位不同,焊接杵环 175 JL39-01,焊接杵环 175 JL39-01,套,个,100,
Material,5400743,8061633,名称单位匹配,连接板 JL41,连接板 JL41,件,件,100,
Material,5400988,8060753,名称匹配单位不同,承锚角钢 60 JL51,承锚角钢 60 JL51,套,件,100,
Material,5401106,8060793,名称匹配单位不同,线锚角钢 60 JL52,线锚角钢 60 JL52,套,件,100,
Material,5401827,8063097,人工审核使用best_candidate,定位器电连接线,支撑及定位器等电位电连接,套,件,100,1=使用best_candidate
